time,compartment/heating_lower_circuit/pipe_temperature,compartment/screen_energy/screen_position,compartment/screen_energy/screen_position_vip,compartment/screen_energy/screen_position_setpoint,compartment/screen_blackout/screen_position,compartment/screen_blackout/screen_position_vip,compartment/screen_blackout/screen_position_setpoint,compartment/water_supply/water_flow_duration,compartment/water_supply/water_supply_interval_vip,compartment/water_supply/water_supply_interval_setpoint,compartment/water_drain/water_volume,compartment/water_drain/ec,compartment/water_drain/ph,compartment/air_temperature,compartment/relative_humidity,compartment/par,compartment/co2_concentration,compartment/humidity_deficit,compartment/window_position_lee_side,compartment/window_position_wind_side,compartment/co2_actuation_state,compartment/co2_dosage_minutes_cumulative,compartment/heating_temperature_vip,compartment/heating_temperature_setpoint,compartment/ventilation_temperature_lee_side_vip,compartment/ventilation_temperature_wind_side_vip,compartment/ventilation_temperature_setpoint,compartment/minimum_window_position_lee_side_vip,compartment/minimum_window_position_lee_side_setpoint,compartment/minimum_pipe_temperature_vip,compartment/minimum_pipe_temperature_setpoint,compartment/lamps_activation_percentage,compartment/lamps_activation_percentage_setpoint,compartment/co2_concentration_vip,compartment/co2_concentration_setpoint,compartment/humidity_deficit_vip,compartment/humidity_deficit_setpoint,dwarf_tomato/plant_density,dwarf_tomato/harvest_date,dwarf_tomato/pot_area,economics/fixed_costs.per_m2,economics/fixed_costs.per_pot,economics/heating_costs.per_m2,economics/heating_costs.per_pot,economics/co2_costs.per_m2,economics/co2_costs.per_pot,economics/lighting_costs.per_m2,economics/lighting_costs.per_pot,energy/energy_use.heating,energy/electricity_use.lighting,energy/co2_dosage
2024-09-03 00:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,,,,,,,,,,,,,
2024-09-03 00:05:00+02:00,0.0,0.1,0.0,,27.9,76.0,76.0,3.0,1440.0,1440.0,0.86,0.03,0.05,22.8,91.4,0.0,438.0,1.74,99.8,99.4,2.0,357.0,18.0,,19.0,19.0,,0.0,,0.0,,0.0,,350.0,,2.6,,,,0.017857142857142856,0.0003151160578386606,5.627072461404654e-06,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10
2024-09-03 00:10:00+02:00,0.0,0.1,0.0,,76.0,76.0,,3.0,1440.0,1440.0,0.86,0.03,0.05,23.1,91.2,0.0,438.0,1.81,99.8,99.4,2.0,357.0,18.0,,19.0,19.0,,0.0,,0.0,,0.0,,350.0,,2.6,,,,0.017857142857142856,0.0003151160578386606,5.627072461404654e-06,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10
2024-09-03 00:15:00+02:00,0.0,0.1,0.0,,76.0,76.0,,3.0,1440.0,1440.0,0.86,0.03,0.05,23.2,91.2,0.0,440.0,1.82,99.8,99.4,2.0,357.0,18.0,,19.0,19.0,,0.0,,0.0,,0.0,,350.0,,2.6,,,,0.017857142857142856,0.0003151160578386606,5.627072461404654e-06,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10
2024-09-03 00:20:00+02:00,0.0,0.1,0.0,0.0,76.0,76.0,,3.0,1440.0,1440.0,0.86,0.03,0.05,23.4,91.1,0.0,441.0,1.87,99.8,99.4,2.0,357.0,18.0,18.0,19.0,19.0,19.0,0.0,,0.0,,0.0,,350.0,,2.6,,,,0.017857142857142856,0.0003151160578386606,5.627072461404654e-06,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10
2024-09-03 00:25:00+02:00,0.0,0.1,0.0,,76.0,76.0,,3.0,1440.0,1440.0,0.86,0.03,0.05,23.2,91.1,0.0,444.0,1.84,99.8,99.4,2.0,357.0,18.0,,19.0,19.0,,0.0,,0.0,,0.0,,350.0,,2.6,,,,0.017857142857142856,0.0003151160578386606,5.627072461404654e-06,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10
2024-09-03 00:30:00+02:00,0.0,0.1,0.0,,76.0,76.0,,3.0,1440.0,1440.0,0.86,0.03,0.05,23.2,91.3,0.0,444.0,1.8,99.8,99.4,2.0,357.0,18.0,,19.0,19.0,,0.0,,0.0,,0.0,,350.0,,2.6,,,,0.017857142857142856,0.0003151160578386606,5.627072461404654e-06,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10
2024-09-03 00:35:00+02:00,0.0,0.1,0.0,,76.0,76.0,,3.0,1440.0,1440.0,0.86,0.03,0.05,23.3,91.4,0.0,441.0,1.79,59.9,55.0,2.0,357.0,18.0,,19.0,19.0,,0.0,0.0,0.0,,0.0,,350.0,,2.6,,,,0.017857142857142856,0.0003151160578386606,5.627072461404654e-06,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10
2024-09-03 00:40:00+02:00,0.0,0.1,0.0,,76.0,76.0,,3.0,1440.0,1440.0,0.86,0.03,0.05,23.4,91.4,0.0,439.0,1.8,44.4,34.4,2.0,357.0,18.0,,19.0,19.0,,0.0,,0.0,,0.0,,350.0,,2.6,,,,0.017857142857142856,0.0003151160578386606,5.627072461404654e-06,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10
2024-09-03 00:45:00+02:00,0.0,0.1,0.0,,76.0,76.0,,3.0,1440.0,1440.0,0.86,0.03,0.05,23.2,91.5,0.0,440.0,1.76,10.2,0.0,2.0,357.0,18.0,,19.0,19.0,,0.0,,0.0,,0.0,,350.0,,2.6,,,,0.017857142857142856,0.0003151160578386606,5.627072461404654e-06,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10
2024-09-03 00:50:00+02:00,0.0,0.1,0.0,,76.0,76.0,,3.0,1440.0,1440.0,0.86,0.03,0.05,23.6,91.6,0.0,441.0,1.78,20.7,10.7,2.0,357.0,18.0,,19.0,19.0,,0.0,,0.0,,0.0,,350.0,,2.6,,,,0.017857142857142856,0.0003151160578386606,5.627072461404654e-06,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10
2024-09-03 00:55:00+02:00,0.0,0.1,0.0,,76.0,76.0,,3.0,1440.0,1440.0,0.86,0.03,0.05,23.4,91.7,0.0,445.0,1.74,10.2,0.0,2.0,357.0,18.0,,19.0,19.0,,0.0,,0.0,,0.0,,350.0,,2.6,,,,0.017857142857142856,0.0003151160578386606,5.627072461404654e-06,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10
2024-09-03 01:00:00+02:00,0.0,0.1,0.0,,76.0,76.0,,3.0,1440.0,1440.0,0.86,0.03,0.05,23.4,91.8,0.0,445.0,1.72,10.2,0.0,2.0,357.0,18.0,,19.0,19.0,,0.0,,0.0,,0.0,,350.0,,2.6,,,,0.017857142857142856,0.0003151160578386606,5.627072461404654e-06,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10
2024-09-03 01:05:00+02:00,0.0,0.1,0.0,,76.0,76.0,,3.0,1440.0,200.0,0.86,0.03,0.05,23.5,92.0,0.0,447.0,1.69,10.2,0.0,2.0,357.0,18.0,,19.0,19.0,,0.0,,0.0,,0.0,,350.0,,2.6,,,,0.017857142857142856,0.0003151160578386606,5.627072461404654e-06,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10
2024-09-03 01:10:00+02:00,0.0,0.1,0.0,,76.0,76.0,76.0,3.0,1440.0,200.0,0.86,0.03,0.05,23.7,92.1,101.0,451.0,1.68,10.2,0.0,2.0,357.0,18.0,,19.0,19.0,,0.0,,0.0,,53.0,53.0,350.0,,2.6,,,,0.017857142857142856,0.0003151160578386606,5.627072461404654e-06,1e-10,1e-10,1e-10,1e-10,0.0005520833333333334,9.858630952380952e-06,1e-10,0.0027604166666666667,1e-10
2024-09-03 01:15:00+02:00,0.0,0.1,0.0,,76.0,76.0,,3.0,1440.0,200.0,0.86,0.03,0.05,23.8,92.0,102.0,450.0,1.71,10.2,0.0,2.0,357.0,18.0,,19.0,19.0,,0.0,,0.0,,53.0,,350.0,,2.6,,,,0.017857142857142856,0.0003151160578386606,5.627072461404654e-06,1e-10,1e-10,1e-10,1e-10,0.0005520833333333334,9.858630952380952e-06,1e-10,0.0027604166666666667,1e-10
2024-09-03 01:20:00+02:00,0.0,0.1,0.0,0.0,76.0,76.0,,3.0,1440.0,200.0,0.86,0.03,0.05,24.0,91.7,102.0,452.0,1.8,20.7,10.7,2.0,357.0,18.0,18.0,19.0,19.0,19.0,0.0,,0.0,,53.0,,350.0,,2.6,,,,0.017857142857142856,0.0003151160578386606,5.627072461404654e-06,1e-10,1e-10,1e-10,1e-10,0.0005520833333333334,9.858630952380952e-06,1e-10,0.0027604166666666667,1e-10
2024-09-03 01:25:00+02:00,0.0,0.1,0.0,,76.0,76.0,,3.0,1440.0,200.0,0.86,0.03,0.05,23.6,91.3,101.0,452.0,1.84,13.3,3.3,2.0,357.0,18.0,,19.0,19.0,,0.0,,0.0,,53.0,,350.0,,2.6,,,,0.017857142857142856,0.0003151160578386606,5.627072461404654e-06,1e-10,1e-10,1e-10,1e-10,0.0005520833333333334,9.858630952380952e-06,1e-10,0.0027604166666666667,1e-10
2024-09-03 01:30:00+02:00,0.0,0.1,0.0,,76.0,76.0,,3.0,1440.0,200.0,0.86,0.03,0.05,24.1,90.9,102.0,451.0,1.98,23.5,14.8,2.0,357.0,18.0,,19.0,19.0,,0.0,,0.0,,53.0,,350.0,,2.6,,,,0.017857142857142856,0.0003151160578386606,5.627072461404654e-06,1e-10,1e-10,1e-10,1e-10,0.0005520833333333334,9.858630952380952e-06,1e-10,0.0027604166666666667,1e-10
2024-09-03 01:35:00+02:00,0.0,0.1,0.0,,76.0,76.0,,3.0,1440.0,200.0,0.86,0.03,0.05,24.2,90.5,101.0,454.0,2.08,21.3,11.3,2.0,357.0,18.0,,19.0,19.0,,0.0,,0.0,,53.0,,350.0,,2.6,,,,0.017857142857142856,0.0003151160578386606,5.627072461404654e-06,1e-10,1e-10,1e-10,1e-10,0.0005520833333333334,9.858630952380952e-06,1e-10,0.0027604166666666667,1e-10
2024-09-03 01:40:00+02:00,0.0,0.1,0.0,,76.0,76.0,,3.0,1440.0,200.0,0.86,0.03,0.05,24.3,90.2,101.0,455.0,2.16,50.7,42.0,2.0,357.0,18.0,,19.0,19.0,,0.0,,0.0,,53.0,,350.0,,2.6,,,,0.017857142857142856,0.0003151160578386606,5.627072461404654e-06,1e-10,1e-10,1e-10,1e-10,0.0005520833333333334,9.858630952380952e-06,1e-10,0.0027604166666666667,1e-10
2024-09-03 01:45:00+02:00,0.0,0.1,0.0,,76.0,76.0,,3.0,1440.0,200.0,0.86,0.03,0.05,24.3,90.0,101.0,459.0,2.21,33.5,23.5,2.0,357.0,18.0,,19.0,19.0,,0.0,0.0,0.0,,53.0,,350.0,,2.6,,,,0.017857142857142856,0.0003151160578386606,5.627072461404654e-06,1e-10,1e-10,1e-10,1e-10,0.0005520833333333334,9.858630952380952e-06,1e-10,0.0027604166666666667,1e-10
2024-09-03 01:50:00+02:00,0.0,0.1,0.0,,76.0,76.0,,3.0,1440.0,200.0,0.86,0.03,0.05,24.5,89.7,101.0,459.0,2.3,41.2,32.4,2.0,357.0,18.0,,19.0,19.0,,0.0,,0.0,,53.0,,350.0,,2.6,,,,0.017857142857142856,0.0003151160578386606,5.627072461404654e-06,1e-10,1e-10,1e-10,1e-10,0.0005520833333333334,9.858630952380952e-06,1e-10,0.0027604166666666667,1e-10
2024-09-03 01:55:00+02:00,0.0,0.1,0.0,,76.0,76.0,,3.0,1440.0,200.0,0.86,0.03,0.05,24.4,89.6,101.0,464.0,2.31,12.2,1.8,2.0,357.0,18.0,,19.0,19.0,,0.0,,0.0,,53.0,,350.0,,2.6,,,,0.017857142857142856,0.0003151160578386606,5.627072461404654e-06,1e-10,1e-10,1e-10,1e-10,0.0005520833333333334,9.858630952380952e-06,1e-10,0.0027604166666666667,1e-10
2024-09-03 02:00:00+02:00,0.0,0.1,0.0,,76.0,76.0,,3.0,1440.0,200.0,0.86,0.03,0.05,24.8,89.6,101.0,465.0,2.36,20.7,10.7,2.0,357.0,18.0,,19.0,19.0,,0.0,,0.0,,53.0,,350.0,,2.6,,,,0.017857142857142856,0.0003151160578386606,5.627072461404654e-06,1e-10,1e-10,1e-10,1e-10,0.0005520833333333334,9.858630952380952e-06,1e-10,0.0027604166666666667,1e-10
2024-09-03 02:05:00+02:00,0.0,0.1,0.0,,76.0,76.0,,3.0,1440.0,200.0,0.86,0.03,0.05,24.9,89.6,101.0,464.0,2.37,30.5,21.8,2.0,357.0,18.0,,19.0,19.0,,0.0,,0.0,,53.0,,350.0,,2.6,,,,0.017857142857142856,0.0003151160578386606,5.627072461404654e-06,1e-10,1e-10,1e-10,1e-10,0.0005520833333333334,9.858630952380952e-06,1e-10,0.0027604166666666667,1e-10
2024-09-03 02:10:00+02:00,0.0,0.1,0.0,,76.0,76.0,,3.0,1440.0,200.0,0.86,0.03,0.05,24.8,89.7,101.0,465.0,2.34,59.3,49.3,2.0,357.0,18.0,,19.0,19.0,,0.0,,0.0,,53.0,,350.0,,2.6,,,,0.017857142857142856,0.0003151160578386606,5.627072461404654e-06,1e-10,1e-10,1e-10,1e-10,0.0005520833333333334,9.858630952380952e-06,1e-10,0.0027604166666666667,1e-10
2024-09-03 02:15:00+02:00,0.0,0.1,0.0,,76.0,76.0,76.0,3.0,1440.0,200.0,0.86,0.03,0.05,24.8,89.8,100.0,464.0,2.32,59.3,49.3,2.0,357.0,18.0,,19.0,19.0,,0.0,,0.0,,53.0,53.0,350.0,,2.6,,,,0.017857142857142856,0.0003151160578386606,5.627072461404654e-06,1e-10,1e-10,1e-10,1e-10,0.0005520833333333334,9.858630952380952e-06,1e-10,0.0027604166666666667,1e-10
2024-09-03 02:20:00+02:00,0.0,0.1,0.0,,76.0,76.0,,3.0,1440.0,200.0,0.86,0.03,0.05,24.6,89.7,100.0,464.0,2.31,59.9,49.9,2.0,357.0,18.0,,19.0,19.0,,0.0,,0.0,,53.0,,350.0,,2.6,,,,0.017857142857142856,0.0003151160578386606,5.627072461404654e-06,1e-10,1e-10,1e-10,1e-10,0.0005520833333333334,9.858630952380952e-06,1e-10,0.0027604166666666667,1e-10
2024-09-03 02:25:00+02:00,0.0,0.1,0.0,,76.0,76.0,,3.0,1440.0,200.0,0.86,0.03,0.05,24.7,89.6,101.0,464.0,2.35,59.9,49.9,2.0,357.0,18.0,,19.0,19.0,,0.0,,0.0,,53.0,,350.0,,2.6,,,,0.017857142857142856,0.0003151160578386606,5.627072461404654e-06,1e-10,1e-10,1e-10,1e-10,0.0005520833333333334,9.858630952380952e-06,1e-10,0.0027604166666666667,1e-10
2024-09-03 02:30:00+02:00,0.0,0.1,0.0,0.0,76.0,76.0,,3.0,1440.0,200.0,0.86,0.03,0.05,24.7,89.5,101.0,465.0,2.37,59.9,49.9,2.0,357.0,18.0,18.0,19.0,19.0,19.0,0.0,,0.0,,53.0,,350.0,,2.6,,,,0.017857142857142856,0.0003151160578386606,5.627072461404654e-06,1e-10,1e-10,1e-10,1e-10,0.0005520833333333334,9.858630952380952e-06,1e-10,0.0027604166666666667,1e-10
2024-09-03 02:35:00+02:00,0.0,0.1,0.0,,76.0,76.0,,0.0,1440.0,200.0,0.0,0.03,0.05,24.5,89.4,100.0,466.0,2.37,69.3,61.7,2.0,357.0,18.0,,19.0,19.0,,0.0,,0.0,,53.0,,350.0,,2.6,,,,0.017857142857142856,0.0003151160578386606,5.627072461404654e-06,1e-10,1e-10,1e-10,1e-10,0.0005520833333333334,9.858630952380952e-06,1e-10,0.0027604166666666667,1e-10
2024-09-03 02:40:00+02:00,0.0,0.1,0.0,,76.0,76.0,,0.0,1440.0,200.0,0.0,0.03,0.05,24.9,89.1,100.0,470.0,2.49,59.9,49.9,2.0,357.0,18.0,,19.0,19.0,,0.0,,0.0,,53.0,,350.0,,2.6,,,,0.017857142857142856,0.0003151160578386606,5.627072461404654e-06,1e-10,1e-10,1e-10,1e-10,0.0005520833333333334,9.858630952380952e-06,1e-10,0.0027604166666666667,1e-10
2024-09-03 02:45:00+02:00,0.0,0.1,0.0,,76.0,76.0,,0.0,1440.0,200.0,0.0,0.03,0.05,24.4,89.0,100.0,473.0,2.44,59.9,49.9,2.0,357.0,18.0,,19.0,19.0,,0.0,,0.0,,53.0,,350.0,,2.6,,,,0.017857142857142856,0.0003151160578386606,5.627072461404654e-06,1e-10,1e-10,1e-10,1e-10,0.0005520833333333334,9.858630952380952e-06,1e-10,0.0027604166666666667,1e-10
2024-09-03 02:50:00+02:00,0.0,0.1,0.0,,76.0,76.0,,0.0,1440.0,200.0,0.0,0.03,0.05,24.8,88.9,100.0,475.0,2.52,69.3,61.7,2.0,357.0,18.0,,19.0,19.0,,0.0,0.0,0.0,,53.0,,350.0,,2.6,,,,0.017857142857142856,0.0003151160578386606,5.627072461404654e-06,1e-10,1e-10,1e-10,1e-10,0.0005520833333333334,9.858630952380952e-06,1e-10,0.0027604166666666667,1e-10
2024-09-03 02:55:00+02:00,0.0,0.1,0.0,,76.0,76.0,,0.0,1440.0,200.0,0.0,0.03,0.05,24.4,88.8,100.0,475.0,2.49,74.3,99.4,2.0,357.0,18.0,,19.0,19.0,,0.0,,0.0,,53.0,,350.0,,2.6,,,,0.017857142857142856,0.0003151160578386606,5.627072461404654e-06,1e-10,1e-10,1e-10,1e-10,0.0005520833333333334,9.858630952380952e-06,1e-10,0.0027604166666666667,1e-10
2024-09-03 03:00:00+02:00,0.0,0.1,0.0,,76.0,76.0,,0.0,1440.0,200.0,0.0,0.03,0.05,24.6,88.5,100.0,475.0,2.58,99.8,99.4,2.0,357.0,18.0,,19.0,19.0,,0.0,,0.0,,53.0,,350.0,,2.6,,,,0.017857142857142856,0.0003151160578386606,5.627072461404654e-06,1e-10,1e-10,1e-10,1e-10,0.0005520833333333334,9.858630952380952e-06,1e-10,0.0027604166666666667,1e-10
2024-09-03 03:05:00+02:00,0.0,0.1,0.0,,76.0,76.0,,1.0,300.0,200.0,0.0,0.03,0.05,24.6,88.6,101.0,471.0,2.56,59.9,55.0,2.0,357.0,18.0,,19.0,19.0,,0.0,,0.0,,53.0,,350.0,,2.6,,,,0.017857142857142856,0.0003151160578386606,5.627072461404654e-06,1e-10,1e-10,1e-10,1e-10,0.0005520833333333334,9.858630952380952e-06,1e-10,0.0027604166666666667,1e-10
2024-09-03 03:10:00+02:00,0.0,0.1,0.0,,76.0,76.0,,1.0,300.0,200.0,0.0,0.03,0.05,24.5,88.6,101.0,476.0,2.55,59.9,49.9,2.0,357.0,18.0,,19.0,19.0,,0.0,,0.0,,53.0,,350.0,,2.6,,,,0.017857142857142856,0.0003151160578386606,5.627072461404654e-06,1e-10,1e-10,1e-10,1e-10,0.0005520833333333334,9.858630952380952e-06,1e-10,0.0027604166666666667,1e-10
2024-09-03 03:15:00+02:00,0.0,0.1,0.0,,76.0,76.0,,1.0,300.0,200.0,0.0,0.03,0.05,24.5,88.4,101.0,477.0,2.59,69.3,61.7,2.0,357.0,18.0,,19.0,19.0,,0.0,,0.0,,53.0,,350.0,,2.6,,,,0.017857142857142856,0.0003151160578386606,5.627072461404654e-06,1e-10,1e-10,1e-10,1e-10,0.0005520833333333334,9.858630952380952e-06,1e-10,0.0027604166666666667,1e-10
2024-09-03 03:20:00+02:00,0.0,0.1,0.0,,76.0,76.0,76.0,1.0,300.0,200.0,0.0,0.03,0.05,24.6,88.2,101.0,478.0,2.65,59.9,49.9,2.0,357.0,18.0,,19.0,19.0,,0.0,,0.0,,53.0,53.0,350.0,,2.6,,,,0.017857142857142856,0.0003151160578386606,5.627072461404654e-06,1e-10,1e-10,1e-10,1e-10,0.0005520833333333334,9.858630952380952e-06,1e-10,0.0027604166666666667,1e-10
2024-09-03 03:25:00+02:00,0.0,0.1,0.0,,76.0,76.0,,1.0,300.0,200.0,0.0,0.03,0.05,24.5,88.2,101.0,480.0,2.63,59.9,49.9,2.0,357.0,18.0,,19.0,19.0,,0.0,,0.0,,53.0,,350.0,,3.1,3.1,,,0.017857142857142856,0.0003151160578386606,5.627072461404654e-06,1e-10,1e-10,1e-10,1e-10,0.0005520833333333334,9.858630952380952e-06,1e-10,0.0027604166666666667,1e-10
2024-09-03 03:30:00+02:00,0.0,0.1,0.0,0.0,76.0,76.0,,1.0,300.0,200.0,0.0,0.03,0.05,24.4,88.3,101.0,485.0,2.6,59.9,49.9,2.0,357.0,18.0,18.0,19.0,19.0,19.0,0.0,,0.0,,53.0,,350.0,,3.1,,,,0.017857142857142856,0.0003151160578386606,5.627072461404654e-06,1e-10,1e-10,1e-10,1e-10,0.0005520833333333334,9.858630952380952e-06,1e-10,0.0027604166666666667,1e-10
2024-09-03 03:35:00+02:00,0.0,0.1,0.0,,76.0,76.0,,1.0,300.0,200.0,0.0,0.03,0.05,24.6,88.2,101.0,481.0,2.65,59.9,49.9,2.0,357.0,18.0,,19.0,19.0,,0.0,,0.0,,53.0,,350.0,,3.1,,,,0.017857142857142856,0.0003151160578386606,5.627072461404654e-06,1e-10,1e-10,1e-10,1e-10,0.0005520833333333334,9.858630952380952e-06,1e-10,0.0027604166666666667,1e-10
2024-09-03 03:40:00+02:00,0.0,0.1,0.0,,76.0,76.0,,1.0,300.0,200.0,0.0,0.03,0.05,24.6,88.1,101.0,481.0,2.67,59.9,49.9,2.0,357.0,18.0,,19.0,19.0,,0.0,,0.0,,53.0,,350.0,,3.1,,,,0.017857142857142856,0.0003151160578386606,5.627072461404654e-06,1e-10,1e-10,1e-10,1e-10,0.0005520833333333334,9.858630952380952e-06,1e-10,0.0027604166666666667,1e-10
2024-09-03 03:45:00+02:00,0.0,0.1,0.0,,76.0,76.0,,1.0,300.0,200.0,0.0,0.03,0.05,24.6,88.1,102.0,482.0,2.67,59.9,49.9,2.0,357.0,18.0,,19.0,19.0,,0.0,,0.0,,53.0,,350.0,,3.1,,,,0.017857142857142856,0.0003151160578386606,5.627072461404654e-06,1e-10,1e-10,1e-10,1e-10,0.0005520833333333334,9.858630952380952e-06,1e-10,0.0027604166666666667,1e-10
2024-09-03 03:50:00+02:00,0.0,0.1,0.0,,76.0,76.0,,1.0,300.0,200.0,0.0,0.03,0.05,24.3,88.0,100.0,476.0,2.65,59.9,49.9,2.0,357.0,18.0,,19.0,19.0,,0.0,,0.0,,53.0,,350.0,,3.1,,,,0.017857142857142856,0.0003151160578386606,5.627072461404654e-06,1e-10,1e-10,1e-10,1e-10,0.0005520833333333334,9.858630952380952e-06,1e-10,0.0027604166666666667,1e-10
2024-09-03 03:55:00+02:00,0.0,0.1,0.0,,76.0,76.0,,1.0,300.0,200.0,0.0,0.03,0.05,24.3,88.1,101.0,478.0,2.63,21.3,11.3,2.0,357.0,18.0,,19.0,19.0,,0.0,,0.0,,53.0,,350.0,,3.1,,,,0.017857142857142856,0.0003151160578386606,5.627072461404654e-06,1e-10,1e-10,1e-10,1e-10,0.0005520833333333334,9.858630952380952e-06,1e-10,0.0027604166666666667,1e-10
2024-09-03 04:00:00+02:00,0.0,0.1,0.0,,76.0,76.0,,1.0,300.0,200.0,0.0,0.03,0.05,24.4,87.9,101.0,478.0,2.69,30.5,21.8,2.0,357.0,18.0,,19.0,19.0,,0.0,,0.0,,53.0,,350.0,,3.1,,,,0.017857142857142856,0.0003151160578386606,5.627072461404654e-06,1e-10,1e-10,1e-10,1e-10,0.0005520833333333334,9.858630952380952e-06,1e-10,0.0027604166666666667,1e-10
2024-09-03 04:05:00+02:00,0.0,0.1,0.0,,76.0,76.0,,1.0,300.0,200.0,0.0,0.05,0.05,24.3,87.9,100.0,481.0,2.67,58.5,48.5,2.0,357.0,18.0,,19.0,19.0,,0.0,0.0,0.0,,53.0,,350.0,,3.1,,,,0.017857142857142856,0.0003151160578386606,5.627072461404654e-06,1e-10,1e-10,1e-10,1e-10,0.0005520833333333334,9.858630952380952e-06,1e-10,0.0027604166666666667,1e-10
2024-09-03 04:10:00+02:00,0.0,0.1,0.0,,76.0,76.0,,1.0,300.0,200.0,0.0,0.03,0.05,24.2,88.0,101.0,482.0,2.63,63.6,54.8,2.0,357.0,18.0,,19.0,19.0,,0.0,,0.0,,53.0,,350.0,,3.1,,,,0.017857142857142856,0.0003151160578386606,5.627072461404654e-06,1e-10,1e-10,1e-10,1e-10,0.0005520833333333334,9.858630952380952e-06,1e-10,0.0027604166666666667,1e-10
2024-09-03 04:15:00+02:00,0.0,0.1,0.0,,76.0,76.0,,1.0,300.0,200.0,0.0,0.03,0.05,24.3,88.0,101.0,487.0,2.65,68.7,67.4,2.0,357.0,18.0,,19.0,19.0,,0.0,,0.0,,53.0,,350.0,,3.1,,,,0.017857142857142856,0.0003151160578386606,5.627072461404654e-06,1e-10,1e-10,1e-10,1e-10,0.0005520833333333334,9.858630952380952e-06,1e-10,0.0027604166666666667,1e-10
2024-09-03 04:20:00+02:00,0.0,0.1,0.0,,76.0,76.0,76.0,1.0,300.0,200.0,0.0,0.03,0.05,24.5,88.1,100.0,486.0,2.66,78.9,99.4,2.0,357.0,18.0,,19.0,19.0,,0.0,,0.0,,53.0,53.0,350.0,,3.1,,,,0.017857142857142856,0.0003151160578386606,5.627072461404654e-06,1e-10,1e-10,1e-10,1e-10,0.0005520833333333334,9.858630952380952e-06,1e-10,0.0027604166666666667,1e-10
2024-09-03 04:25:00+02:00,0.0,0.1,0.0,,76.0,76.0,,1.0,300.0,200.0,0.0,0.03,0.05,24.5,88.1,100.0,486.0,2.66,99.8,99.4,2.0,357.0,18.0,,19.0,19.0,,0.0,,0.0,,53.0,,350.0,,3.1,,,,0.017857142857142856,0.0003151160578386606,5.627072461404654e-06,1e-10,1e-10,1e-10,1e-10,0.0005520833333333334,9.858630952380952e-06,1e-10,0.0027604166666666667,1e-10
2024-09-03 04:30:00+02:00,0.0,0.1,0.0,,76.0,76.0,,1.0,300.0,200.0,0.0,0.03,0.05,24.4,88.2,101.0,487.0,2.62,59.1,55.1,2.0,357.0,18.0,,19.0,19.0,,0.0,,0.0,,53.0,,350.0,,3.1,3.1,,,0.017857142857142856,0.0003151160578386606,5.627072461404654e-06,1e-10,1e-10,1e-10,1e-10,0.0005520833333333334,9.858630952380952e-06,1e-10,0.0027604166666666667,1e-10
2024-09-03 04:35:00+02:00,0.0,0.1,0.0,0.0,76.0,76.0,,1.0,300.0,200.0,0.0,0.03,0.05,24.4,88.2,101.0,487.0,2.62,59.1,49.1,2.0,357.0,18.0,18.0,19.0,19.0,19.0,0.0,,0.0,,53.0,,350.0,,3.1,,,,0.017857142857142856,0.0003151160578386606,5.627072461404654e-06,1e-10,1e-10,1e-10,1e-10,0.0005520833333333334,9.858630952380952e-06,1e-10,0.0027604166666666667,1e-10
2024-09-03 04:40:00+02:00,0.0,0.1,0.0,,76.0,76.0,,1.0,300.0,434.0,0.0,0.03,0.05,24.3,88.2,101.0,491.0,2.6,59.3,49.3,2.0,357.0,18.0,,19.0,19.0,,0.0,,0.0,,53.0,,350.0,,3.1,,,,0.017857142857142856,0.0003151160578386606,5.627072461404654e-06,1e-10,1e-10,1e-10,1e-10,0.0005520833333333334,9.858630952380952e-06,1e-10,0.0027604166666666667,1e-10
2024-09-03 04:45:00+02:00,0.0,0.1,0.0,,76.0,76.0,,1.0,300.0,434.0,0.0,0.03,0.05,24.3,88.2,101.0,490.0,2.6,59.3,49.3,2.0,357.0,18.0,,19.0,19.0,,0.0,,0.0,,53.0,,350.0,,3.1,,,,0.017857142857142856,0.0003151160578386606,5.627072461404654e-06,1e-10,1e-10,1e-10,1e-10,0.0005520833333333334,9.858630952380952e-06,1e-10,0.0027604166666666667,1e-10
